,0,1
0,0.052873270456741756,0.04141165189641094
1,0.049689487523316526,0.048490886889556446
2,0.037913236296623694,0.03975608477102982
3,0.035253841140468506,0.03760609488422267
4,0.041778723340499965,0.04184614462614897
5,0.04532957771801422,0.039538838406160806
6,0.05410932736030684,0.04222819857816
7,0.04916509974604649,0.03650488055195559
8,0.0577575680393141,0.042168268546471994
9,0.06543610334933965,0.04692521481170733
10,0.02269100824787061,0.0394489433586288
11,0.06632007131673771,0.05034871787188457
12,0.07293484856430117,0.04919506476189049
13,0.07654563297350343,0.050064050221366556
14,0.0380031313441557,0.04028047254829986
15,0.027035935545250918,0.026931057989796912
16,0.02883383649589105,0.03147824914412423
17,0.03475192712508147,0.03933657454921379
18,0.02861659013102203,0.033201237555154355
19,0.03533624493403951,0.040595105214661885
20,0.0874154424709152,0.06085145592520732
21,0.05378720343998382,0.045434455273468226
22,0.039621242199731815,0.042258163594004
23,0.055682490692116955,0.051539827251683656
24,0.027785060941350973,0.027552832068559956
25,0.061315913670789354,0.04287244641880605
26,0.04733723377956236,0.046977653589434336
27,0.041748758324655966,0.034632067061705456
28,0.0788604304474526,0.06365318490662152
29,0.070410295979444,0.10493748548569545
30,0.16975181475627205,0.13007813377881325
31,0.11066080351189986,0.06688191536381274
32,0.21186015327105603,0.19349908981264374
33,0.019582137854055392,0.02001663058379342
34,0.010465281783517744,0.0025695001086231822
35,0.013364397066424949,0.004614612439976328
36,0.14265594917933314,0.09450216871802171
37,0.05507569912127591,0.03329113260268636
38,0.15432732285057196,0.13937477994441488
39,0.1241150956258568,0.1380413367393568
40,0.05362239585284181,0.1478998269520335
41,0.07020803212249699,0.08297312887204189
42,0.07243293454891414,0.09823281319059997
43,0.08676370337630816,0.11338012869974305
44,0.02579987864168583,0.01140917978260381
45,0.022773412041441617,0.012892448066881916
46,0.1156724524118092,0.12420499067338882
47,0.04378637940204811,0.03622021290143757
48,0.1439069885908202,0.140543415562331
49,0.15091880229831672,0.1438695323210152
50,0.030504386129194167,0.033186255047232355
51,0.027830008465116976,0.07706252949681247
52,0.15555588850017604,0.1566346290705601
53,0.1435773734165362,0.12702919341668603
54,0.06086643843312932,0.10752196810224063
55,0.11012143322670782,0.11761268718770836
56,0.1282053202885631,0.13427323599697352
57,0.17671118968604155,0.12049681996269355
58,0.11116271752728689,0.10721482668983962
